Date,Open,High,Low,Close,Adj Close,Volume
2009-01-02,16.963947296142578,17.362428665161133,16.793169021606445,17.333965301513672,9.333592414855957,30274042
2009-01-05,17.457305908203125,17.533206939697266,16.963947296142578,17.229602813720703,9.277395248413086,44439170
2009-01-06,17.381404876708984,17.495256423950195,16.802656173706055,16.888046264648438,9.093481063842773,53984404
2009-01-07,16.774194717407227,16.907020568847656,16.5085391998291,16.59392738342285,8.935111999511719,41386786
2009-01-08,16.5085391998291,16.783681869506836,16.44212532043457,16.745731353759766,9.016854286193848,35061626
2009-01-09,16.812143325805664,16.907020568847656,16.461101531982422,16.546489715576172,8.909571647644043,38032325
2009-01-12,16.764705657958984,16.783681869506836,16.33776092529297,16.47058868408203,8.868699073791504,35689072
2009-01-13,16.5085391998291,16.707780838012695,16.39468765258789,16.688804626464844,8.986200332641602,45702705
2009-01-14,16.4041748046875,16.546489715576172,16.129032135009766,16.356735229492188,8.807395935058594,48032466
2009-01-15,16.33776092529297,16.49905014038086,15.673624038696289,16.49905014038086,8.884026527404785,85104598
2009-01-16,16.859582901000977,16.859582901000977,16.29032325744629,16.603416442871094,8.940221786499023,61930300
2009-01-20,16.356735229492188,16.9165096282959,16.242883682250977,16.31878662109375,8.786961555480957,55635179
2009-01-21,16.42314910888672,16.622390747070312,16.034156799316406,16.584440231323242,8.930001258850098,46144647
2009-01-22,16.38519859313965,16.45161247253418,16.148008346557617,16.32827377319336,8.792069435119629,49245410
2009-01-23,15.901328086853027,16.622390747070312,15.70208740234375,16.55597686767578,8.914678573608398,114382188
2009-01-26,15.62618637084961,15.683112144470215,14.506641387939453,14.848196983337402,7.995112419128418,221773299
2009-01-27,14.810247421264648,15.199240684509277,14.753320693969727,15.009488105773926,8.081958770751953,117648956
2009-01-28,15.132826805114746,15.180266380310059,14.240986824035645,14.648956298828125,7.887827396392822,114698915
2009-01-29,14.506641387939453,14.686906814575195,14.250473976135254,14.345351219177246,7.7243499755859375,71315537
2009-01-30,14.316887855529785,14.345351219177246,13.757116317749023,13.833017349243164,7.448480606079102,72435307
2009-02-02,13.880455017089844,14.383301734924316,13.776090621948242,14.127135276794434,7.606850624084473,72927314
2009-02-03,13.662239074707031,14.592029571533203,13.662239074707031,14.421252250671387,7.765219688415527,66814746
2009-02-04,14.269450187683105,14.392788887023926,13.785578727722168,13.823529243469238,7.6034417152404785,69193308
2009-02-05,13.795065879821777,14.00379467010498,13.5958251953125,13.757116317749023,7.566913604736328,81293544
2009-02-06,13.795065879821777,14.250473976135254,13.709676742553711,14.079695701599121,7.744346618652344,67264910
2009-02-09,14.345351219177246,14.345351219177246,13.861479759216309,13.9563570022583,7.6765055656433105,50392478
2009-02-10,13.036052703857422,13.9563570022583,13.036052703857422,13.349145889282227,7.342518329620361,80091352
2009-02-11,13.453510284423828,13.662239074707031,13.396583557128906,13.643263816833496,7.504292964935303,53155539
2009-02-12,13.567361831665039,13.92789363861084,13.377609252929688,13.899431228637695,7.645192623138428,68720484
2009-02-13,13.776090621948242,14.174572944641113,13.757116317749023,13.833017349243164,7.60866117477417,61196821
2009-02-17,13.548386573791504,13.681214332580566,13.330170631408691,13.51992416381836,7.436455249786377,66818435
2009-02-18,13.387097358703613,13.662239074707031,13.3396577835083,13.434535026550293,7.389483451843262,51011597
2009-02-19,13.567361831665039,13.690702438354492,13.26375675201416,13.311195373535156,7.321643352508545,43578052
2009-02-20,13.121441841125488,13.311195373535156,12.903225898742676,13.007590293884277,7.154648780822754,66027198
2009-02-23,12.998102188110352,13.045540809631348,12.571157455444336,12.590132713317871,6.925030708312988,71992416
2009-02-24,12.685009002685547,12.960151672363281,12.457305908203125,12.89373779296875,7.0920233726501465,69105615
2009-02-25,12.741934776306152,12.741934776306152,12.239089012145996,12.409867286682129,6.825878620147705,78750348
2009-02-26,12.533206939697266,12.685009002685547,12.03036117553711,12.049336433410645,6.6275739669799805,78125326
2009-02-27,11.831119537353516,11.935483932495117,11.650854110717773,11.679317474365234,6.424051284790039,105667505
2009-03-02,11.461100578308105,11.546489715576172,11.024667739868164,11.06261920928955,6.084842681884766,111705239
2009-03-03,11.233396530151367,11.593928337097168,11.081594467163086,11.261859893798828,6.19443416595459,88289364
2009-03-04,11.489563941955566,12.049336433410645,11.318785667419434,11.859582901000977,6.523202896118164,95399016
2009-03-05,11.73624324798584,12.096774101257324,11.622390747070312,12.020873069763184,6.611921310424805,107247662
2009-03-06,12.011384963989258,12.096774101257324,11.726755142211914,12.077798843383789,6.643231391906738,88505012
2009-03-09,11.745731353759766,12.258065223693848,11.745731353759766,11.982921600341797,6.5910444259643555,74272745
2009-03-10,12.049336433410645,12.457305908203125,11.944972038269043,12.419355392456055,6.8310980796813965,101103896
2009-03-11,12.428842544555664,12.514230728149414,12.077798843383789,12.134724617004395,6.674541473388672,84053549
2009-03-12,12.571157455444336,13.415559768676758,12.277039527893066,13.301708221435547,7.3164238929748535,118365254
2009-03-13,13.244782447814941,13.96584415435791,13.130929946899414,13.795065879821777,7.587785720825195,87641997
2009-03-16,13.880455017089844,14.222010612487793,13.406071662902832,13.425046920776367,7.384265422821045,89566707
2009-03-17,13.387097358703613,13.55787467956543,13.168880462646484,13.529412269592285,7.441670894622803,56915473
2009-03-18,13.481972694396973,13.833017349243164,13.017078399658203,13.51992416381836,7.436455249786377,58578896
2009-03-19,13.529412269592285,13.529412269592285,12.722960472106934,12.998102188110352,7.149430274963379,71277909
2009-03-20,12.998102188110352,13.235294342041016,12.808348655700684,12.931689262390137,7.1128997802734375,75425083
2009-03-23,13.235294342041016,13.358633995056152,12.96963882446289,13.301708221435547,7.3164238929748535,69563262
2009-03-24,13.197342872619629,13.434535026550293,13.130929946899414,13.206830978393555,7.2642412185668945,45003692
2009-03-25,13.26375675201416,13.851991653442383,13.178367614746094,13.529412269592285,7.441670894622803,72677727
2009-03-26,13.548386573791504,13.870967864990234,13.472485542297363,13.643263816833496,7.504292964935303,58361139
2009-03-27,13.491460800170898,13.624287605285645,13.235294342041016,13.320682525634766,7.326859474182129,48985704
2009-03-30,13.168880462646484,13.320682525634766,12.85578727722168,12.998102188110352,7.149430274963379,62999793
2009-03-31,13.092979431152344,13.159393310546875,12.865275382995605,12.922201156616211,7.107684135437012,60384398
2009-04-01,12.89373779296875,13.320682525634766,12.741934776306152,13.273244857788086,7.300767421722412,67774519
2009-04-02,13.3396577835083,13.377609252929688,13.017078399658203,13.064516067504883,7.185957908630371,63696382
2009-04-03,12.89373779296875,13.064516067504883,12.760910987854004,12.85578727722168,7.071152210235596,55777048
2009-04-06,12.865275382995605,13.462998390197754,12.84630012512207,13.007590293884277,7.154648780822754,62792893
2009-04-07,12.922201156616211,13.007590293884277,12.770398139953613,12.81783676147461,7.050278186798096,52777680
2009-04-08,12.84630012512207,13.007590293884277,12.675521850585938,12.789374351501465,7.034622669219971,44234799
2009-04-09,12.922201156616211,13.017078399658203,12.666033744812012,12.85578727722168,7.071152210235596,57995612
2009-04-13,12.836812019348145,13.017078399658203,12.732447624206543,12.789374351501465,7.034622669219971,44054249
2009-04-14,12.827323913574219,12.84630012512207,12.533206939697266,12.656545639038086,6.961561679840088,61154450
2009-04-15,12.656545639038086,13.22580623626709,12.637571334838867,13.14990520477295,7.232926845550537,62144894
2009-04-16,13.21631908416748,13.273244857788086,12.865275382995605,13.18785572052002,7.2538018226623535,54979064
2009-04-17,13.292220115661621,13.538899421691895,13.18785572052002,13.434535026550293,7.389483451843262,76662058
2009-04-20,13.254268646240234,13.301708221435547,12.865275382995605,12.89373779296875,7.0920233726501465,55148442
2009-04-21,12.89373779296875,12.941176414489746,12.428842544555664,12.827323913574219,7.055494785308838,69867974
2009-04-22,12.741934776306152,12.751422882080078,12.371916770935059,12.371916770935059,6.805006504058838,76129366
2009-04-23,12.438329696655273,12.628083229064941,12.096774101257324,12.59961986541748,6.93025016784668,90772272
2009-04-24,12.628083229064941,12.694497108459473,12.324478149414062,12.495256423950195,6.872846603393555,69161477
2009-04-27,12.675521850585938,12.865275382995605,12.533206939697266,12.798860549926758,7.0398406982421875,59992204
2009-04-28,12.941176414489746,12.950663566589355,12.466793060302734,12.703985214233398,6.987656116485596,71527497
2009-04-29,12.666033744812012,12.903225898742676,12.47628116607666,12.741934776306152,7.008528232574463,82400455
2009-04-30,12.884249687194824,13.017078399658203,12.59961986541748,12.675521850585938,6.971999168395996,68159545
2009-05-01,12.703985214233398,12.884249687194824,12.571157455444336,12.884249687194824,7.086806774139404,59425258
2009-05-04,12.998102188110352,13.273244857788086,12.922201156616211,13.26375675201416,7.295548915863037,65592106
2009-05-05,13.273244857788086,13.624287605285645,13.21631908416748,13.548386573791504,7.452105522155762,67748696
2009-05-06,13.444023132324219,13.51992416381836,13.055027961730957,13.197342872619629,7.341273307800293,63925838
2009-05-07,13.301708221435547,13.690702438354492,13.140417098999023,13.434535026550293,7.473216533660889,78979698
2009-05-08,13.5958251953125,13.766603469848633,13.51992416381836,13.662239074707031,7.599881649017334,59609602
2009-05-11,13.377609252929688,13.681214332580566,13.377609252929688,13.425046920776367,7.467938423156738,55851038
2009-05-12,13.510436058044434,14.430740356445312,13.472485542297363,14.165084838867188,7.87960147857666,122986833
2009-05-13,14.316887855529785,14.800759315490723,14.2125244140625,14.487666130065918,8.05904483795166,103565091
2009-05-14,14.478178024291992,14.70588207244873,14.411765098571777,14.55408000946045,8.095982551574707,51456385
2009-05-15,14.402276992797852,14.506641387939453,14.127135276794434,14.240986824035645,7.921824932098389,53507469
2009-05-18,14.250473976135254,14.449714660644531,14.2125244140625,14.411765098571777,8.016818046569824,42393988
2009-05-19,14.411765098571777,14.506641387939453,14.250473976135254,14.326375961303711,7.969322204589844,35973020
2009-05-20,14.37381362915039,14.544591903686523,14.250473976135254,14.33586311340332,7.97459602355957,37962867
2009-05-21,14.25996208190918,14.411765098571777,13.92789363861084,14.070208549499512,7.826822280883789,51984123
2009-05-22,14.079695701599121,14.316887855529785,13.918405532836914,14.193548202514648,7.895432472229004,35592104
